permit_number,dba,canonical_name,street_address,canonical_address,latitude,longitude,inspection_date,facility_rating_status,violation_count,matched_place_id,match_score,place_id,name,address,rating,user_ratings_total,types,lat,lng,business_status
H3306732453,M/V Dorado,m v dorado,PIER 41 FISHERMANS WHARF,the embarcadero powell street,37.808631,-122.412537,2024-08-19,Pass,3.0,,,,,,,,,,,
69041,HUNAN HOUSE,hunan house,826 WASHINGTON ST,826 washington street,37.795275,-122.4070245,2024-08-19,Pass,,,,,,,,,,,,
116038,YUMMY PIZZA SF,yummy pizza sf,709 OFARRELL ST,709 ofarrell street,37.785222,-122.416515,2024-08-16,Pass,5.0,,,,,,,,,,,
115902,EXTREME PIZZA,extreme pizza,3911 ALEMANY BLVD STE 1001,3911 alemany boulevard,37.711008,-122.4668205,2024-08-16,Pass,11.0,,,,,,,,,,,
100458,BOBS ON BAKER ST,bobs on baker st,601 BAKER ST,601 baker street,37.776546,-122.441868,2024-08-16,Pass,,ChIJsSdRSz2BhYARZbSMAupIyj8,70.44261652957304,ChIJsSdRSz2BhYARZbSMAupIyj8,Bob's on Baker Street,"601 Baker St, San Francisco, CA 94117, United States",4.7,440.0,"bakery, store, food, point_of_interest, establishment",37.776544,-122.4417502,OPERATIONAL
06734399,CILANTRO SF TAQUERIA,cilantro sf taqueria,2257 MASON ST,2257 mason street,37.8045,-122.413581,2024-08-16,Pass,,,,,,,,,,,,
89027,BOBA GUYS,boba guys,1002 16TH ST,1002 16th street,37.766547,-122.3971515,2024-08-16,Pass,3.0,,,,,,,,,,,
79220,AFC SUSHI @ SAFEWAY #985,afc sushi safeway 985,2350 NORIEGA ST,2350 noriega street,37.754136,-122.4888345,2024-08-16,Pass,,,,,,,,,,,,
6178,FREDS LIQUORS & DELICATESSEN,freds liquors delicatessen,200 VALENCIA ST,200 valencia street,37.769751,-122.4225135,2024-08-15,Pass,8.0,,,,,,,,,,,
06734474,THE NOSH BOX,the nosh box,81 LANGTON ST UNIT 2,81 langton street,37.776618,-122.4084825,2024-08-15,Pass,,,,,,,,,,,,
119635,HALAL FRIED CHICKEN,halal fried chicken,601 GEARY ST,601 geary street,37.786626,-122.4133065,2024-08-15,Pass,4.0,ChIJKQ2oXPCBhYARvE8rszlIifw,78.55072463768116,ChIJKQ2oXPCBhYARvE8rszlIifw,Halal Fried Chicken,"601 Geary St, San Francisco, CA 94102, United States",3.7,130.0,"restaurant, food, point_of_interest, establishment",37.7866221,-122.4133204,OPERATIONAL
33959,NOE BAGEL,noe bagel,3933 24TH ST,3933 24th street,37.751274,-122.4304425,2024-08-15,Pass,12.0,,,,,,,,,,,
92824,GIOVANNI PASTA,giovanni pasta,629 UNION ST,629 union street,37.800261,-122.4097155,2024-08-15,Pass,2.0,,,,,,,,,,,
06733099,BETTOLA,bettola,343 CLEMENT ST,343 clement street,37.782909,-122.4627795,2024-08-15,Pass,3.0,,,,,,,,,,,
25832,MOSCOW & TBILISI BAKERY STORE,moscow tbilisi bakery store,5540 GEARY BLVD,5540 geary boulevard,37.780695,-122.4790065,2024-08-15,Pass,,ChIJseueSBCHhYARAPr3GYM8Klo,78.88888888888889,ChIJseueSBCHhYARAPr3GYM8Klo,Moscow & Tbilisi Bakery Store,"5540 Geary Blvd, San Francisco, CA 94121, United States",4.6,957.0,"bakery, food, store, point_of_interest, establishment",37.7805414,-122.4789923,OPERATIONAL
116700,EL ALAMBRE,el alambre,1800 FOLSOM ST,1800 folsom street,37.767861,-122.416119,2024-08-14,Pass,1.0,ChIJ67tPUSl_j4ARueYq23iEMFc,64.27518427518427,ChIJ67tPUSl_j4ARueYq23iEMFc,El Alambre #2 (14th St.),"129-123 14th St, San Francisco, CA 94103, United States",4.5,77.0,"restaurant, food, point_of_interest, establishment",37.7684758,-122.4161788,OPERATIONAL
116038,YUMMY PIZZA SF,yummy pizza sf,709 OFARRELL ST,709 ofarrell street,37.785222,-122.416515,2024-08-14,Conditional Pass,18.0,,,,,,,,,,,
115902,EXTREME PIZZA,extreme pizza,3911 ALEMANY BLVD STE 1001,3911 alemany boulevard,37.711008,-122.4668205,2024-08-14,Closure,18.0,,,,,,,,,,,
H0706732710,TAN TAN CORPORATION,tan tan corporation,638 BROADWAY ST,638 broadway street,37.79777776007,-122.40768070284,2024-08-14,Pass,,,,,,,,,,,,
98083,PANDORA KARAOKE,pandora karaoke,50 MASON ST,50 mason street,37.784169,-122.4090315,2024-08-14,Pass,5.0,,,,,,,,,,,
91853,JAKE'S STEAKS,jake s steaks,3301 BUCHANAN ST,3301 buchanan street,37.800549,-122.433003,2024-08-14,Pass,,ChIJyeRZMdqAhYAR7ZK_DUQIEyI,80.77922077922078,ChIJyeRZMdqAhYAR7ZK_DUQIEyI,Jake's Steaks,"3301 Buchanan St, San Francisco, CA 94123, United States",4.6,1103.0,"restaurant, food, point_of_interest, establishment",37.8004953,-122.432995,OPERATIONAL
51768,TONY'S PIZZA NAPOLETANA,tony s pizza napoletana,1570 STOCKTON ST,1570 stockton street,37.800333,-122.408955,2024-08-14,Pass,7.0,ChIJHXHcEvGAhYARQPuHNN78s78,80.77922077922078,ChIJHXHcEvGAhYARQPuHNN78s78,Tony's Pizza Napoletana,"1570 Stockton St, San Francisco, CA 94133, United States",4.5,9587.0,"restaurant, food, point_of_interest, establishment",37.8003905,-122.4090475,OPERATIONAL
68131,RADIO AFRICA & KITCHEN,radio africa kitchen,4800 3rd St,4800 3rd street,37.73476103454,-122.39081306255,2024-08-14,Pass,5.0,,,,,,,,,,,
118233,YOMA CAFE,yoma,1518 IRVING ST,1518 irving street,37.763937,-122.474313,2024-08-14,Pass,,,,,,,,,,,,
06734511,EL HONDURAS RESTAURANT,el honduras,3047 MISSION ST,3047 mission street,37.748448,-122.4178155,2024-08-14,Pass,,,,,,,,,,,,
118949,POPI'S OYSTERETTE,popi s oysterette,2095 CHESTNUT ST,2095 chestnut street,37.800522,-122.4375885,2024-08-13,Pass,3.0,ChIJq1hymyiBhYARRMRbKOZD6F4,80.77922077922078,ChIJq1hymyiBhYARRMRbKOZD6F4,Popi's Oysterette,"2095 Chestnut St, San Francisco, CA 94123, United States",4.6,234.0,"bar, restaurant, food, point_of_interest, establishment",37.8005042,-122.437722,OPERATIONAL
84032,CHINA LIVE,china live,644 BROADWAY ST,644 broadway street,37.79776733938,-122.4077650157,2024-08-13,Conditional Pass,8.0,ChIJx1IXkvOAhYARMNdQA5IcmEc,80.0,ChIJx1IXkvOAhYARMNdQA5IcmEc,China Live,"644 Broadway, San Francisco, CA 94133, United States",4.2,2886.0,"bar, restaurant, food, point_of_interest, establishment",37.7978554,-122.4078834,OPERATIONAL
108995,VIRTUAL TEAKUP,virtual teakup,601 MISSION BAY BLVD N,601 mission bay boulevard n,37.770984,-122.391405,2024-08-13,Pass,1.0,,,,,,,,,,,
FYF118843,POKEBOLA,pokebola,77 VAN NESS AVE UNIT 100,77 van ness avenue,37.776105,-122.4196965,2024-08-13,Pass,3.0,,,,,,,,,,,
108469,MESOPOTAMIA KITCHEN,mesopotamia kitchen,3915 24TH ST BLDG,3915 24th street bldg,37.75137001078,-122.43004200162,2024-08-13,Pass,6.0,,,,,,,,,,,
60445,CASTRO COFFEE COMPANY,castro coffee company,427 CASTRO ST,427 castro street,37.762119,-122.4349875,2024-08-13,Pass,,,,,,,,,,,,
119172,XICA,xica,1265 BATTERY ST,1265 battery street,37.80288,-122.4020745,2024-08-13,Pass,5.0,ChIJUxLJpOqBhYARjG9NBgTXAyQ,79.24050632911393,ChIJUxLJpOqBhYARjG9NBgTXAyQ,XICA,"1265 Battery St Suite 100, San Francisco, CA 94111, United States",4.6,376.0,"restaurant, food, point_of_interest, establishment",37.8029046,-122.4020596,OPERATIONAL
06733397,BURGER LITTLES,burger littles,601 MISSION BAY N BLVD,601 mission bay n boulevard,37.77099699144,-122.39143202193,2024-08-13,Pass,1.0,,,,,,,,,,,
06733240,MARCO POLO ITALIAN ICE CREAM INC.,marco polo italian ice cream inc,3886 NORIEGA ST,3886 noriega street,37.7532,-122.5051425,2024-08-13,Pass,,ChIJQ7CVuZp9j4ARaihUcBLkHuU,76.26666666666665,ChIJQ7CVuZp9j4ARaihUcBLkHuU,Marco Polo Italian Ice Cream,"3886 Noriega St, San Francisco, CA 94122, United States",4.7,678.0,"store, food, point_of_interest, establishment",37.75317500000001,-122.5051443,OPERATIONAL
109050,DIMDODUC INC.,dimdoduc inc,3398 A BALBOA ST,3398 a balboa street,37.77584964997,-122.49507712525,2024-08-13,Pass,6.0,,,,,,,,,,,
77738,PARK PLAZA FINE FOODS,park plaza fine foods,111 CAMBON DR,111 cambon drive,37.71603,-122.4731835,2024-08-12,Pass,9.0,,,,,,,,,,,
51725,BOTA TAPAS & PAELLA BAR,bota tapas paella bar,490 GEARY ST,490 geary street,37.787148,-122.411349,2024-08-12,Pass,2.0,ChIJH9ELOI6AhYAR9bLZV1xqvAQ,78.55072463768116,ChIJH9ELOI6AhYAR9bLZV1xqvAQ,Bota Tapas & Paella Bar,"490 Geary St, San Francisco, CA 94102, United States",4.1,517.0,"restaurant, food, point_of_interest, establishment",37.7870922,-122.4112685,OPERATIONAL
24944,SHUFAT MARKET,shufat market,3807 24TH ST,3807 24th street,37.751508,-122.427702,2024-08-12,Pass,7.0,ChIJ1bnAwhR-j4AR_iYN3bHvXwo,78.55072463768116,ChIJ1bnAwhR-j4AR_iYN3bHvXwo,Shufat Market,"3807 24th St, San Francisco, CA 94114, United States",4.6,31.0,"store, food, point_of_interest, establishment",37.7515655,-122.4276874,OPERATIONAL
06734180,BI-RITE MARKET,bi rite market,2140 POLK ST,2140 polk street,37.796544,-122.4216045,2024-08-12,Pass,,,,,,,,,,,,
06734533,COME OVER CATERING LLC,come over catering,900 D AVE,900 d avenue,37.82586779701,-122.37378996956,2024-08-12,Pass,,,,,,,,,,,,
88470,LIMONCELLO,limoncello,1400 SUTTER ST,1400 sutter street,37.78749,-122.4237105,2024-08-09,Conditional Pass,4.0,ChIJn6yweJWAhYARjIhwlOjaq2U,79.72602739726028,ChIJn6yweJWAhYARjIhwlOjaq2U,Limoncello,"1400 Sutter St, San Francisco, CA 94109, United States",4.8,1131.0,"meal_takeaway, bar, grocery_or_supermarket, store, restaurant, food, point_of_interest, establishment",37.787498,-122.4236772,OPERATIONAL
06734087,"IZZY'S CHEESESTEAKS FOOD TRUCK, LLC",izzy s cheesesteaks food truck,601 MISSION BAY N BLVD,601 mission bay n boulevard,37.77099699144,-122.39143202193,2024-08-09,Pass,,,,,,,,,,,,
H8406732731,"RETOOL, INC",retool,1550 BRYANT ST FL 8,1550 bryant street,37.767564,-122.4111555,2024-08-09,Pass,,,,,,,,,,,,
06734525,SWEET T'S GRANOLA,sweet t s granola,900 D AVE,900 d avenue,37.82586779701,-122.37378996956,2024-08-09,Pass,,,,,,,,,,,,
114742,HENRY'S HOUSE OF COFFEE,henry s house of coffee,1618 NORIEGA ST,1618 noriega street,37.754298,-122.481234,2024-08-09,Pass,2.0,,,,,,,,,,,
103574,THE TAILOR'S SON,the tailor s son,2049 FILLMORE ST,2049 fillmore street,37.788588,-122.4340425,2024-08-08,Pass,2.0,,,,,,,,,,,
99015,LING LING CUISINE RESTAURANT,ling ling cuisine,2517 SAN BRUNO AVE,2517 san bruno avenue,37.730088,-122.404347,2024-08-08,Pass,4.0,,,,,,,,,,,
06734336,TA F&B CONCEPTS LLC,ta f b concepts,505 WASHINGTON ST,505 washington street,37.79559,-122.401926,2024-08-08,Pass,,,,,,,,,,,,
06733482,MURALES WINE BAR & TAPAS,murales wine bar tapas,2199 MISSION ST,2199 mission street,37.762011,-122.41908,2024-08-08,Pass,,,,,,,,,,,,
06734517,TBD (Formerly The Frida's Closet SF),tbd,49 S Van Ness Ave 7th Floor,49 s van ness avenue 7th floor,37.774431,-122.418045,2024-08-08,Pass,,,,,,,,,,,,
06733931,Embarc Wines,embarc wines,2 Embarcadero Center Ste R2118,2 embarcadero center,37.79479899807,-122.39847298823,2024-08-07,Pass,,,,,,,,,,,,
98082,JOLENE'S,jolene s,2700 16TH ST,2700 16th street,37.765701,-122.413536,2024-08-07,Pass,6.0,,,,,,,,,,,
A89077,DOUGH,dough,1455 MARKET ST 3C,1455 market street 3c,37.77560943216,-122.41856585419,2024-08-07,Pass,7.0,ChIJySu0ImWBhYARGlc6QfGBCdM,81.26582278481013,ChIJySu0ImWBhYARGlc6QfGBCdM,Dough,"1455 Market St UNIT 3C, San Francisco, CA 94103, United States",4.5,70.0,"bakery, restaurant, food, store, point_of_interest, establishment",37.77570499999999,-122.4181662,OPERATIONAL
06733404,TAQUERIA ZORRO,taqueria zorro,308 COLUMBUS AVE,308 columbus avenue,37.798209,-122.4067725,2024-08-07,Pass,6.0,,,,,,,,,,,
H2506732745,GOOD EARTH CAFE,good earth,1650 POLK ST,1650 polk street,37.792215,-122.4207315,2024-08-07,Pass,,,,,,,,,,,,
118889,YUME SUSHI,yume sushi,757 MONTEREY BLVD,757 monterey boulevard,37.73124,-122.4523845,2024-08-07,Pass,3.0,,,,,,,,,,,
107465,PO'BOYS KITCHEN,po boys kitchen,317 CONNECTICUT STREET,317 connecticut street,37.762353,-122.397174,2024-08-07,Pass,4.0,,,,,,,,,,,
99396,BINIS KITCHEN LLC,binis kitchen,1001 HOWARD ST,1001 howard street,37.779552,-122.407191,2024-08-06,Pass,,,,,,,,,,,,
19906,MASON DINER,mason diner,320 MASON ST,320 mason street,37.786509,-122.409531,2024-08-06,Pass,3.0,ChIJdyXmBo-AhYARlZWFRMVlUYw,78.55072463768116,ChIJdyXmBo-AhYARlZWFRMVlUYw,Mason Diner (Cafe Mason),"320 Mason St, San Francisco, CA 94102, United States",4.3,2523.0,"restaurant, food, point_of_interest, establishment",37.7866533,-122.4096822,OPERATIONAL
06733443,MARTHA AND BROTHERS COFFEE,martha and brothers coffee,3850 24TH ST,3850 24th street,37.751832,-122.4287235,2024-08-06,Pass,,,,,,,,,,,,
88555,BETTY LOU'S SEAFOOD & GRILL,betty lou s seafood grill,318 COLUMBUS AVE,318 columbus avenue,37.798209,-122.4067725,2024-08-06,Pass,8.0,ChIJ7XPEdfSAhYARpkyL6DlQthc,80.26666666666667,ChIJ7XPEdfSAhYARpkyL6DlQthc,Betty Lou's Seafood & Grill,"318 Columbus Ave, San Francisco, CA 94133, United States",4.6,1196.0,"restaurant, food, point_of_interest, establishment",37.7982457,-122.4070005,OPERATIONAL
Bap 123462,Julius J Rebollini,julius j rebollini,3150 18TH ST UNIT 561,3150 18th street,37.762335,-122.414211,2024-08-06,nan,,,,,,,,,,,,
nan,PUFF&STUFF,puff stuff,1908 MISSION ST,1908 mission street,37.766466,-122.4201645,2024-08-06,nan,9.0,,,,,,,,,,,
50075,CHIOTRAS GROCERY,chiotras grocery,858 RHODE ISLAND ST,858 rhode island street,37.758915,-122.4023355,2024-08-06,Pass,5.0,,,,,,,,,,,
84887,SILVER MARKET INC,silver market,2501 SAN BRUNO AVE,2501 san bruno avenue,37.730286,-122.404428,2024-08-05,Conditional Pass,10.0,,,,,,,,,,,
33162,SOUTH VAN NESS BRUSHLESS,south van ness brushless,505 S VAN NESS AVE,505 s van ness avenue,37.76481,-122.4170235,2024-08-05,Pass,1.0,,,,,,,,,,,
119756,FLOUR + WATER PIZZERIA,flour water pizzeria,532 COLUMBUS AVE,532 columbus avenue,37.800072,-122.4094275,2024-08-05,Pass,5.0,ChIJSYLOU1yBhYAR8m9EPL-DLmA,80.26666666666667,ChIJSYLOU1yBhYAR8m9EPL-DLmA,Flour + Water Pizzeria,"532 Columbus Ave, San Francisco, CA 94133, United States",4.6,433.0,"restaurant, food, point_of_interest, establishment",37.80003010000001,-122.4095824,OPERATIONAL
111001,IRMA'S PAMPANGA RESTAURANT,irma s pampanga,2901 16TH ST,2901 16th street,37.764936,-122.4179235,2024-08-05,Pass,6.0,,,,,,,,,,,
92200,SAN FRANCISCO PROPER HOTEL,san francisco proper hotel,1100 MARKET STREET,1100 market street,37.780902,-122.412483,2024-08-02,Pass,,,,,,,,,,,,
67329,THE MIDNIGHT SUN,the midnight sun,4067 18TH ST,4067 18th street,37.760715,-122.43429,2024-08-02,Pass,,,,,,,,,,,,
06733373,SALUHALL SF INC. Level 2 (Puncch Bar),saluhall sf inc level 2,945 MARKET ST,945 market street,37.782891,-122.4087885,2024-08-02,Pass,1.0,,,,,,,,,,,
06734406,YOLIS PIZZA & CATERING LLC,yolis pizza catering,715 HARRISON ST,715 harrison street,37.782063,-122.397822,2024-08-02,Pass,,,,,,,,,,,,
114972,SOMA ANIMAL HOSPITAL,soma animal hospital,1110 4TH STREET ST,1110 4th street street,37.76608059679,-122.4610609865,2024-08-02,nan,,,,,,,,,,,,
93947,LOKMA,lokma,1801 CLEMENT ST,1801 clement street,37.782162,-122.478687,2024-08-02,Pass,3.0,ChIJgUtXdxCHhYARD8rNGyLlmRQ,80.26666666666667,ChIJgUtXdxCHhYARD8rNGyLlmRQ,Lokma,"1801 Clement St, San Francisco, CA 94121, United States",4.6,1382.0,"restaurant, food, point_of_interest, establishment",37.782193,-122.4785914,OPERATIONAL
51236,HAZELS KITCHEN,hazels kitchen,1319 18TH ST,1319 18th street,37.762461,-122.3961885,2024-08-02,Pass,,ChIJy8eq1Mt_j4ARrs7tDdhQ-cw,76.48175912043978,ChIJy8eq1Mt_j4ARrs7tDdhQ-cw,Hazel's Kitchen (Sandwich Shop),"1319 18th St, San Francisco, CA 94107, United States",4.6,292.0,"meal_takeaway, restaurant, food, point_of_interest, establishment",37.76251190000001,-122.3960757,OPERATIONAL
83945,Z CIOCCOLATO,z cioccolato,474 COLUMBUS AVE,474 columbus avenue,37.799379,-122.4086175,2024-08-01,Pass,3.0,ChIJ_apPYPGAhYARmu36ZTHRkYQ,80.26666666666667,ChIJ_apPYPGAhYARmu36ZTHRkYQ,Z. Cioccolato,"474 Columbus Ave, San Francisco, CA 94133, United States",4.7,245.0,"food, store, point_of_interest, establishment",37.7993836,-122.4084987,OPERATIONAL
H2506732515,OM SABOR LLC,om sabor,370 GROVE ST,370 grove street,37.778184,-122.422536,2024-08-01,Pass,,ChIJJUNWp-KBhYARWJ_lfQGK3CE,78.55072463768116,ChIJJUNWp-KBhYARWJ_lfQGK3CE,Om Sabor,"370 Grove St, San Francisco, CA 94102, United States",4.5,219.0,"restaurant, food, point_of_interest, establishment",37.7780873,-122.4226796,OPERATIONAL
71065,CHUTNEY USA INC,chutney usa,511 JONES ST,511 jones street,37.786023,-122.4132885,2024-08-01,Pass,2.0,ChIJO0hd05GAhYARnN6M3MCFvPM,65.21739130434783,ChIJO0hd05GAhYARnN6M3MCFvPM,Chutney Restaurant,"511 Jones St, San Francisco, CA 94102, United States",4.1,1093.0,"restaurant, food, point_of_interest, establishment",37.786029,-122.413293,OPERATIONAL
H0306751671,EUREKA MARKET,eureka market,4151 17TH ST,4151 17th street,37.762092,-122.4385605,2024-08-01,nan,,,,,,,,,,,,
06733146,OTHERWISE BREWING,otherwise brewing,1402 GRANT AVE,1402 grant avenue,37.800027,-122.407155,2024-08-01,Pass,1.0,,,,,,,,,,,
116482,SAMSARA INC.,samsara inc,1 DE HARO ST # A,1 de haro street,37.769715,-122.4018585,2024-08-01,Pass,,,,,,,,,,,,
52683,JENNY'S BURGER,jenny s burger,1233 9TH AVE,1233 9th avenue,37.765278,-122.4667395,2024-08-01,Pass,5.0,,,,,,,,,,,
90812,MERSEA RESTAURANT,mersea,699 AVENUE OF THE PALMS,699 avenue of the palms,37.82256847152,-122.37608412922,2024-08-01,Pass,2.0,,,,,,,,,,,
28788,GORDO TAQUERIA #6,gordo taqueria 6,5450 GEARY BLVD,5450 geary boulevard,37.78050530152,-122.47779660223,2024-08-01,Pass,,,,,,,,,,,,
28821,THE BEACH CHALET BREWERY &REST,the beach chalet brewery rest,1000 GREAT HWY,1000 great highway,37.769823,-122.510556,2024-07-31,nan,,,,,,,,,,,,
06734076,GO GO 7 KR,go go 7 kr,1201 PLYMOUTH AVE,1201 plymouth avenue,37.724238,-122.4566235,2024-07-31,Pass,3.0,,,,,,,,,,,
82207,MATHILDE FRENCH BISTRO,mathilde french bistro,315 5TH ST,315 5th street,37.780173,-122.4029655,2024-07-31,Pass,5.0,,,,,,,,,,,
06733582,Stonehouse Oil & Vinegar,stonehouse oil vinegar,1 FERRY BLDG STE 28,the embarcadero market street,37.79493499445,-122.39426502138,2024-07-31,Pass,2.0,,,,,,,,,,,
98083,PANDORA KARAOKE,pandora karaoke,50 MASON ST,50 mason street,37.784169,-122.4090315,2024-07-31,Pass,6.0,,,,,,,,,,,
85399,AIRBNB INC,airbnb,888 BRANNAN ST FL 4,888 brannan street,37.772019,-122.4052065,2024-07-31,Pass,,,,,,,,,,,,
99693,"BON APPETIT @ AIRBNB CAIRO, BROOKLYN",bon appetit airbnb cairo brooklyn,888 BRANNAN ST FL 3RD,888 brannan street,37.772019,-122.4052065,2024-07-31,Pass,,,,,,,,,,,,
52993,WHOLE FOODS MARKET,whole foods market,450 RHODE ISLAND ST,450 rhode island street,37.76413076739,-122.40255071666,2024-07-31,Pass,,,,,,,,,,,,
71440,NEW GARDEN RESTAURANT INC,new garden restaurant,716 KEARNY ST,716 kearny street,37.794798,-122.404626,2024-07-31,Pass,2.0,,,,,,,,,,,
H8806732865,M L DONUTS,m l donuts,5401 GEARY BLVD,5401 geary boulevard,37.780119,-122.4774045,2024-07-31,Pass,6.0,ChIJxx7gAhGHhYAR2_VxIVzAtP8,75.73099415204679,ChIJxx7gAhGHhYAR2_VxIVzAtP8,ML Donuts,"5401 Geary Blvd, San Francisco, CA 94121, United States",4.5,160.0,"bakery, store, food, point_of_interest, establishment",37.7802519,-122.4774202,OPERATIONAL
110775,TAQUERIA SAN MARCOS,taqueria san marcos,2380 SAN BRUNO AVE,2380 san bruno avenue,37.732563,-122.405868,2024-07-30,nan,,,,,,,,,,,,
28286,DEJA VU PIZZA & PASTA,deja vu pizza pasta,3227 16TH ST,3227 16th street,37.764495,-122.4247185,2024-07-30,Closure,14.0,,,,,,,,,,,
ME 119050,Sakura Spa,sakura spa,606 PORTOLA DR,606 portola drive,37.745424,-122.452542,2024-07-30,nan,,,,,,,,,,,,
64076,THE SYCAMORE,the sycamore,2140 MISSION ST,2140 mission street,37.762794,-122.419746,2024-07-30,Pass,3.0,,,,,,,,,,,
62597,JJ FISH AND CHICKEN,jj fish and chicken,5100 3RD ST,5100 3rd street,37.732302,-122.3919495,2024-07-30,Pass,2.0,,,,,,,,,,,
90039,GRILL RESTAURANT & LOBBY BAR,grill restaurant lobby bar,125 3RD ST,125 3rd street,37.786041,-122.401467,2024-07-30,Pass,3.0,,,,,,,,,,,
95363,TOPPU RAMEN & DIM SUM HOUSE,toppu ramen dim sum house,941 KEARNY ST,941 kearny street,37.796787,-122.405607,2024-07-30,Pass,4.0,,,,,,,,,,,
06734218,826 Valencia,826 valencia,826 Valencia St,826 valencia street,37.759554,-122.4217035,2024-07-30,Pass,1.0,,,,,,,,,,,
T02385,K & D MARKET,k d market,3177 16TH ST,3177 16th street,37.764531,-122.423652,2024-07-29,nan,,,,,,,,,,,,
06733415,"YOSSIE'S CANTINA, LLC",yossie s cantina,398 7TH ST,398 7th street,37.775538,-122.406579,2024-07-29,Pass,1.0,ChIJpeKUfwB_j4ARVSqDRAzve7U,77.23076923076923,ChIJpeKUfwB_j4ARVSqDRAzve7U,YOSSIE'S CANTINA,"398 7th St, San Francisco, CA 94103, United States",4.7,94.0,"bar, restaurant, food, point_of_interest, establishment",37.77555270000001,-122.4065609,OPERATIONAL
102150,NEW THAI ELEPHANT,new thai elephant,393 BAY STREET,393 bay street,37.8054,-122.413347,2024-07-29,Closure,17.0,ChIJU5euptGBhYAR9V5Y1NRWPZ8,77.23076923076923,ChIJU5euptGBhYAR9V5Y1NRWPZ8,New Thai Elephant,"393 Bay St, San Francisco, CA 94133, United States",4.7,1947.0,"meal_takeaway, restaurant, food, point_of_interest, establishment",37.8054963,-122.4134439,OPERATIONAL
06734180,BI-RITE MARKET,bi rite market,2140 POLK ST,2140 polk street,37.796544,-122.4216045,2024-07-29,Pass,,,,,,,,,,,,
13967,SAFEWAY INC #1711,safeway inc 1711,15 MARINA BLVD,15 marina boulevard,37.804581,-122.4330255,2024-07-26,Pass,1.0,,,,,,,,,,,
115543,THAT'S AMORE SF,that s amore sf,1901 OCEAN AVE,1901 ocean avenue,37.725039,-122.4625095,2024-07-26,Pass,6.0,ChIJzXYAKDN9j4AR_02m8ckA3_k,79.1549295774648,ChIJzXYAKDN9j4AR_02m8ckA3_k,That's Amore SF,"1901 Ocean Ave, San Francisco, CA 94127, United States",4.7,240.0,"restaurant, food, point_of_interest, establishment",37.7251118,-122.4624853,OPERATIONAL
111701,WALLY'S COMMUNITY MARKET,wally s community market,453 OFARRELL ST,453 ofarrell street,37.785807,-122.4122625,2024-07-26,Pass,1.0,,,,,,,,,,,
06734255,MUTTVILLE,muttville,750 FLORIDA ST,750 florida street,37.759671,-122.411295,2024-07-26,nan,,,,,,,,,,,,
27193,LOCAL ROOTS LEIDESDORFF,local roots leidesdorff,70 LEIDESDORFF,70 leidesdorff,37.79265125781,-122.40187042258,2024-07-26,Pass,,,,,,,,,,,,
06733577,Mendocino Farms Soma,mendocino farms soma,303 2ND ST STE S135,303 2nd street,37.785294,-122.395581,2024-07-26,Pass,,,,,,,,,,,,
64648,CLUB 26 MIX,club 26 mix,3024 MISSION ST,3024 mission street,37.748709,-122.418477,2024-07-26,Pass,4.0,,,,,,,,,,,
D83264,Palega Rec Center,palega rec center,500 FELTON ST,500 felton street,37.728918,-122.409882,2024-07-26,Pass,,,,,,,,,,,,
2712,BROADMOOR HOTEL THE,broadmoor hotel the,1499 SUTTER ST,1499 sutter street,37.786896,-122.424651,2024-07-25,Pass,5.0,,,,,,,,,,,
M02440,Yellow Orchid Nail Spa,yellow orchid nail spa,323 KEARNY ST,323 kearny street,37.79109,-122.4042525,2024-07-25,nan,2.0,,,,,,,,,,,
99835,"COMPASS @ LINKEDIN, Floor 6th & 7th",compass linkedin floor 6th 7th,222 2ND ST,222 2nd street,37.786329,-122.3982495,2024-07-25,Pass,,,,,,,,,,,,
78601,THE ITALIAN HOMEMADE COMPANY,the italian homemade company,716 COLUMBUS AVE,716 columbus avenue,37.801755,-122.411862,2024-07-25,Pass,12.0,ChIJpzBpPPCAhYARSVWETFcLf8M,80.26666666666667,ChIJpzBpPPCAhYARSVWETFcLf8M,The Italian Homemade Company,"716 Columbus Ave, San Francisco, CA 94133, United States",4.6,3198.0,"grocery_or_supermarket, store, restaurant, food, point_of_interest, establishment",37.8016128,-122.411732,OPERATIONAL
