feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,label
0.0,,,0.0,0.0,119.0,0.0,0
0.0,,,0.0,0.0,448.0,0.0,0
0.0,,,0.0,0.0,24.0,0.0,0
0.0,,,0.0,0.0,250.0,0.0,0
9.0,37.785051,-122.399829,,,,,0
11.0,37.746603,-122.4133335,,,,,0
0.0,37.746603,-122.4133335,11.0,0.0,7.0,,0
0.0,,,,,,,0
0.0,,,,,,-2.0,0
6.0,37.798461,-122.404464,0.0,0.0,457.0,-2.0,1
4.0,37.798461,-122.404464,3.0,0.5,11.0,-2.0,0
2.0,37.798461,-122.404464,3.333333333333333,0.3333333333333333,28.0,-2.0,0
8.0,37.798461,-122.404464,4.0,0.3333333333333333,252.0,-2.0,0
1.0,37.796445,-122.4065745,,,,,0
8.0,37.767861,-122.416119,,,,-0.5,1
0.0,37.767861,-122.416119,8.0,1.0,1.0,-0.5,0
2.0,37.767861,-122.416119,4.0,0.5,0.0,-0.5,1
0.0,37.767861,-122.416119,3.333333333333333,0.6666666666666666,11.0,-0.5,0
1.0,37.767861,-122.416119,0.6666666666666666,0.3333333333333333,38.0,-0.5,0
0.0,37.767861,-122.416119,1.0,0.3333333333333333,193.0,-0.5,0
0.0,37.767861,-122.416119,0.3333333333333333,0.0,126.0,-0.5,0
1.0,37.767861,-122.416119,0.3333333333333333,0.0,3.0,-0.5,0
0.0,,,,,,,0
0.0,37.790226,-122.407389,,,,,0
2.0,37.78779000872,-122.41389803701,,,,,0
0.0,37.78779000872,-122.41389803701,2.0,0.0,212.0,,0
0.0,37.77099699144,-122.39143202193,,,,,0
0.0,37.774953,-122.4127125,,,,,0
0.0,37.726596,-122.3656245,,,,,0
0.0,37.776582,-122.4026145,,,,,0
0.0,37.776582,-122.4026145,0.0,0.0,7.0,,0
0.0,37.730164,-122.399114,,,,0.0,0
0.0,37.730164,-122.399114,0.0,0.0,365.0,0.0,0
0.0,37.730164,-122.399114,0.0,0.0,22.0,0.0,0
0.0,37.730164,-122.399114,0.0,0.0,434.0,0.0,0
0.0,37.767907,-122.415584,,,,0.0,0
0.0,37.767907,-122.415584,0.0,0.0,185.0,0.0,0
0.0,37.767907,-122.415584,0.0,0.0,182.0,0.0,0
0.0,37.767907,-122.415584,0.0,0.0,22.0,0.0,0
0.0,37.767907,-122.415584,0.0,0.0,7.0,0.0,0
0.0,37.767907,-122.415584,0.0,0.0,269.0,0.0,0
0.0,37.767907,-122.415584,0.0,0.0,163.0,0.0,0
0.0,37.767907,-122.415584,0.0,0.0,69.0,0.0,0
0.0,37.767907,-122.415584,0.0,0.0,64.0,0.0,1
0.0,37.767907,-122.415584,0.0,0.3333333333333333,2.0,0.0,0
0.0,37.767907,-122.415584,0.0,0.3333333333333333,18.0,0.0,0
0.0,37.767907,-122.415584,0.0,0.3333333333333333,3.0,0.0,0
10.0,37.775826,-122.4172665,,,,-5.0,0
0.0,37.775826,-122.4172665,10.0,0.0,8.0,-5.0,0
0.0,37.775826,-122.4172665,5.0,0.0,19.0,-5.0,0
0.0,37.775826,-122.4172665,3.333333333333333,0.0,10.0,-5.0,0
1.0,37.775529,-122.438259,,,,3.0,0
4.0,37.775529,-122.438259,1.0,0.0,335.0,3.0,0
0.0,37.775529,-122.438259,2.5,0.0,9.0,3.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,268.0,0.0,0
0.0,,,0.0,0.0,284.0,0.0,0
0.0,,,,,,,0
2.0,37.799217,-122.435496,,,,,0
0.0,37.733679,-122.3881785,,,,,0
0.0,37.756417,-122.418884,,,,0.0,0
0.0,37.756417,-122.418884,0.0,0.0,7.0,0.0,0
0.0,37.756417,-122.418884,0.0,0.0,554.0,0.0,0
0.0,37.756417,-122.418884,0.0,0.0,271.0,0.0,0
0.0,37.756417,-122.418884,0.0,0.0,10.0,0.0,0
0.0,37.756485,-122.4190395,0.0,0.0,447.0,0.0,0
0.0,37.756485,-122.4190395,0.0,0.0,7.0,0.0,0
2.0,37.783323,-122.4618165,,,,,0
5.0,37.74988078573,-122.39453457872,,,,,1
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,406.0,0.0,0
1.0,37.79982,-122.427846,0.0,0.0,806.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,231.0,0.0,0
0.0,,,0.0,0.0,91.0,0.0,0
0.0,,,0.0,0.0,406.0,0.0,0
2.0,37.79493499445,-122.39426502138,,,,,0
0.0,37.760958,-122.4218385,,,,6.0,0
6.0,37.760958,-122.4218385,0.0,0.0,132.0,6.0,0
1.0,37.760958,-122.4218385,3.0,0.0,8.0,6.0,0
0.0,,,,,,3.0,0
0.0,,,0.0,0.0,6.0,3.0,0
0.0,,,0.0,0.0,413.0,3.0,0
0.0,,,0.0,0.0,189.0,3.0,0
0.0,,,0.0,0.0,376.0,3.0,0
6.0,37.791324,-122.404365,0.0,0.0,415.0,3.0,1
6.0,37.791324,-122.404365,2.0,0.3333333333333333,320.0,3.0,0
0.0,37.766994,-122.422035,,,,0.0,0
0.0,37.766994,-122.422035,0.0,0.0,440.0,0.0,0
0.0,37.766994,-122.422035,0.0,0.0,443.0,0.0,0
0.0,,,,,,4.0,0
0.0,,,0.0,0.0,461.0,4.0,0
0.0,,,0.0,0.0,8.0,4.0,0
2.0,37.744587,-122.421096,0.0,0.0,396.0,4.0,0
8.0,37.744587,-122.421096,0.6666666666666666,0.0,177.0,4.0,0
2.0,37.744587,-122.421096,3.333333333333333,0.0,9.0,4.0,0
1.0,37.74213,-122.491143,,,,,0
0.0,37.794096,-122.4050805,,,,,0
0.0,37.786476,-122.404852,,,,,0
0.0,37.786476,-122.404852,0.0,0.0,203.0,,0
0.0,,,,,,0.5,0
0.0,,,0.0,0.0,273.0,0.5,0
5.0,37.792611,-122.40045,0.0,0.0,612.0,0.5,0
1.0,37.792611,-122.40045,1.6666666666666667,0.0,3.0,0.5,0
1.0,37.792611,-122.40045,2.0,0.0,308.0,0.5,0
0.0,,,,,,,0
0.0,,,,,,,0
0.0,,,0.0,0.0,273.0,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,9.0,0.0,0
0.0,,,0.0,0.0,208.0,0.0,0
0.0,,,0.0,0.0,273.0,0.0,0
0.0,37.786599,-122.404491,,,,,0
6.0,37.72171001775,-122.39147300943,,,,,0
0.0,37.767024,-122.4217845,,,,,0
0.0,37.782369,-122.4021105,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,9.0,0.0,0
5.0,37.76211,-122.4184905,0.0,0.0,417.0,0.0,0
0.0,37.76211,-122.4184905,1.6666666666666667,0.0,13.0,0.0,0
5.0,37.76211,-122.4184905,1.6666666666666667,0.0,310.0,0.0,1
0.0,37.76211,-122.4184905,3.333333333333333,0.3333333333333333,7.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,371.0,0.0,0
0.0,,,0.0,0.0,139.0,0.0,0
0.0,37.789014,-122.409967,,,,,0
0.0,37.808931,-122.415069,,,,0.5,0
0.0,37.808931,-122.415069,0.0,0.0,21.0,0.5,0
0.0,37.808931,-122.415069,0.0,0.0,211.0,0.5,0
0.0,37.808931,-122.415069,0.0,0.0,78.0,0.5,0
6.0,37.78716471905,-122.46047182223,0.0,0.0,454.0,0.5,0
1.0,37.78716471905,-122.46047182223,2.0,0.0,81.0,0.5,1
0.0,37.78716471905,-122.46047182223,2.333333333333333,0.3333333333333333,1.0,0.5,0
0.0,37.804368,-122.411617,,,,0.0,0
0.0,37.804368,-122.411617,0.0,0.0,156.0,0.0,0
0.0,37.804368,-122.411617,0.0,0.0,292.0,0.0,0
0.0,37.804368,-122.411617,0.0,0.0,155.0,0.0,0
2.0,37.804698,-122.4116055,0.0,0.0,358.0,0.0,0
0.0,37.804698,-122.4116055,0.6666666666666666,0.0,208.0,0.0,0
3.0,37.804698,-122.4116055,0.6666666666666666,0.0,96.0,0.0,0
0.0,,,,,,2.5,0
0.0,,,0.0,0.0,7.0,2.5,0
0.0,,,0.0,0.0,299.0,2.5,0
0.0,,,0.0,0.0,8.0,2.5,0
0.0,,,0.0,0.0,499.0,2.5,0
0.0,,,0.0,0.0,18.0,2.5,0
2.0,37.740681,-122.466429,0.0,0.0,218.0,2.5,0
5.0,37.740681,-122.466429,0.6666666666666666,0.0,377.0,2.5,0
0.0,37.740681,-122.466429,2.333333333333333,0.0,24.0,2.5,0
0.0,37.726533,-122.39406,,,,0.0,0
0.0,37.726533,-122.39406,0.0,0.0,70.0,0.0,0
0.0,37.726533,-122.39406,0.0,0.0,10.0,0.0,0
4.0,37.726533,-122.39406,0.0,0.0,236.0,0.0,0
0.0,37.778382,-122.462787,,,,0.0,0
0.0,37.778382,-122.462787,0.0,0.0,156.0,0.0,0
0.0,37.778382,-122.462787,0.0,0.0,152.0,0.0,0
0.0,37.778382,-122.462787,0.0,0.0,234.0,0.0,0
0.0,37.778382,-122.462787,0.0,0.0,188.0,0.0,0
1.0,,,0.0,0.0,719.0,0.0,0
3.0,37.78172100791,-122.38632300048,,,,,0
0.0,,,,,,,0
0.0,,,0.0,0.0,434.0,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,405.0,0.0,0
1.0,37.80072,-122.425803,0.0,0.0,862.0,0.0,0
1.0,37.788705,-122.4234405,,,,,0
0.0,37.721601,-122.4369495,,,,,0
0.0,37.798392,-122.418923,,,,,0
2.0,37.798362,-122.4191205,0.0,0.0,1002.0,,0
0.0,37.761543,-122.4354375,,,,-1.5,0
0.0,37.761543,-122.4354375,0.0,0.0,32.0,-1.5,0
0.0,37.761543,-122.4354375,0.0,0.0,42.0,-1.5,0
4.0,37.761543,-122.4354375,0.0,0.0,0.0,-1.5,1
3.0,37.761543,-122.4354375,1.3333333333333333,0.3333333333333333,14.0,-1.5,1
1.0,37.761543,-122.4354375,2.333333333333333,0.6666666666666666,77.0,-1.5,0
0.0,37.761543,-122.4354375,2.6666666666666665,0.6666666666666666,24.0,-1.5,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,343.0,0.0,0
0.0,,,0.0,0.0,238.0,0.0,0
1.0,37.76625,-122.4199935,,,,0.0,0
0.0,37.76625,-122.4199935,1.0,0.0,79.0,0.0,0
0.0,37.76625,-122.4199935,0.5,0.0,61.0,0.0,0
0.0,37.76625,-122.4199935,0.3333333333333333,0.0,188.0,0.0,0
0.0,37.76625,-122.4199935,0.0,0.0,71.0,0.0,0
0.0,37.783359,-122.41001,,,,0.0,0
4.0,37.78335348024,-122.40992884937,0.0,0.0,767.0,0.0,0
0.0,37.78335348024,-122.40992884937,2.0,0.0,16.0,0.0,0
0.0,37.78335348024,-122.40992884937,1.3333333333333333,0.0,6.0,0.0,0
0.0,37.805128,-122.410284,,,,0.0,1
0.0,37.805128,-122.410284,0.0,1.0,1.0,0.0,0
0.0,37.805128,-122.410284,0.0,0.5,262.0,0.0,1
0.0,37.805128,-122.410284,0.0,0.6666666666666666,29.0,0.0,0
2.0,37.805247,-122.4103275,,,,,0
2.0,37.805247,-122.4103275,2.0,0.0,229.0,,0
0.0,37.774722,-122.406761,,,,,0
0.0,37.774722,-122.406761,0.0,0.0,596.0,,1
1.0,37.780488,-122.4077175,,,,,0
6.0,37.786509,-122.409531,,,,1.0,0
5.0,37.786509,-122.409531,6.0,0.0,12.0,1.0,0
2.0,37.786509,-122.409531,5.5,0.0,37.0,1.0,0
7.0,37.786509,-122.409531,4.333333333333333,0.0,337.0,1.0,0
4.0,37.786509,-122.409531,4.666666666666667,0.0,13.0,1.0,0
8.0,37.769751,-122.4225135,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,588.0,0.0,0
1.0,37.765134,-122.422626,0.0,0.0,636.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,194.0,0.0,0
0.0,,,0.0,0.0,35.0,0.0,0
0.0,,,0.0,0.0,643.0,0.0,0
0.0,,,0.0,0.0,9.0,0.0,0
0.0,37.780326,-122.408289,0.0,0.0,686.0,0.0,0
0.0,37.787517,-122.409897,,,,,0
0.0,37.787517,-122.409897,0.0,0.0,337.0,,0
0.0,37.754946,-122.422941,,,,,0
0.0,37.751474,-122.430708,,,,,1
0.0,37.764033,-122.4659,,,,0.0,0
0.0,37.764033,-122.4659,0.0,0.0,314.0,0.0,1
0.0,37.764033,-122.4659,0.0,0.5,7.0,0.0,0
0.0,37.764033,-122.4659,0.0,0.3333333333333333,8.0,0.0,0
0.0,37.764033,-122.4659,0.0,0.3333333333333333,190.0,0.0,0
0.0,37.764033,-122.4659,0.0,0.0,12.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,568.0,0.0,0
0.0,,,0.0,0.0,184.0,0.0,0
0.0,,,0.0,0.0,189.0,0.0,0
0.0,,,0.0,0.0,6.0,0.0,0
6.0,37.784115,-122.4034335,,,,,0
0.0,37.784115,-122.4034335,6.0,0.0,2.0,,0
13.0,37.751256,-122.430708,,,,,0
0.0,37.789278,-122.420387,,,,,0
0.0,37.789278,-122.420387,0.0,0.0,448.0,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,435.0,0.0,0
1.0,37.789911,-122.411682,0.0,0.0,841.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,15.0,0.0,0
0.0,,,0.0,0.0,412.0,0.0,0
0.0,37.753614,-122.4188955,0.0,0.0,647.0,0.0,0
0.0,37.753614,-122.4188955,0.0,0.0,97.0,0.0,0
0.0,37.753614,-122.4188955,0.0,0.0,21.0,0.0,0
0.0,37.753614,-122.4188955,0.0,0.0,26.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,380.0,0.0,0
0.0,,,0.0,0.0,391.0,0.0,0
5.0,37.75419,-122.406021,,,,,0
1.0,37.732167,-122.4057645,,,,,0
0.0,,,,,,,0
0.0,37.721241,-122.437089,0.0,0.0,1544.0,,0
0.0,37.783998,-122.403366,,,,3.5,0
0.0,37.783998,-122.403366,0.0,0.0,14.0,3.5,0
7.0,37.783998,-122.403366,0.0,0.0,117.0,3.5,0
0.0,37.783998,-122.403366,2.333333333333333,0.0,8.0,3.5,0
0.0,37.783841,-122.403325,,,,0.0,0
0.0,37.783841,-122.403325,0.0,0.0,8.0,0.0,0
0.0,37.783841,-122.403325,0.0,0.0,401.0,0.0,0
0.0,37.783841,-122.403325,0.0,0.0,188.0,0.0,0
0.0,37.783841,-122.403325,0.0,0.0,217.0,0.0,0
2.0,37.783818,-122.403231,,,,,0
5.0,37.731825,-122.4479565,,,,,0
0.0,37.785717,-122.433121,,,,0.0,0
0.0,37.785717,-122.433121,0.0,0.0,408.0,0.0,0
0.0,37.785717,-122.433121,0.0,0.0,377.0,0.0,0
0.0,37.78569,-122.433066,0.0,0.0,650.0,0.0,0
0.0,37.767312,-122.421173,,,,,0
1.0,37.75217116232,-122.41920693512,,,,,0
0.0,,,,,,,0
0.0,,,0.0,0.0,251.0,,0
1.0,37.79493499445,-122.39426502138,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,414.0,0.0,0
0.0,,,0.0,0.0,42.0,0.0,0
0.0,,,0.0,0.0,376.0,0.0,0
0.0,37.763073,-122.412555,0.0,0.0,743.0,0.0,0
0.0,37.74982335847,-122.49548950472,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,188.0,0.0,0
0.0,,,0.0,0.0,78.0,0.0,0
0.0,,,0.0,0.0,481.0,0.0,0
0.0,37.796148,-122.4078075,,,,0.0,0
0.0,37.796148,-122.4078075,0.0,0.0,7.0,0.0,0
6.0,37.796148,-122.4078075,0.0,0.0,43.0,0.0,1
0.0,37.796148,-122.4078075,2.0,0.3333333333333333,1.0,0.0,0
0.0,37.796148,-122.4078075,2.0,0.3333333333333333,8.0,0.0,0
0.0,37.796148,-122.4078075,,,,,0
0.0,37.796148,-122.4078075,0.0,0.0,43.0,,0
0.0,37.784997,-122.405688,,,,,0
0.0,37.785114,-122.407434,,,,,0
0.0,37.752642,-122.40846,,,,0.0,0
0.0,37.752642,-122.40846,0.0,0.0,7.0,0.0,0
0.0,37.752642,-122.40846,0.0,0.0,33.0,0.0,0
0.0,37.797309,-122.408829,,,,2.0,0
0.0,37.797309,-122.408829,0.0,0.0,7.0,2.0,0
4.0,37.797309,-122.408829,0.0,0.0,357.0,2.0,0
1.0,37.797309,-122.408829,1.3333333333333333,0.0,14.0,2.0,0
0.0,37.798569,-122.444559,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,682.0,0.0,0
0.0,,,0.0,0.0,7.0,0.0,0
0.0,37.799334,-122.4221715,0.0,0.0,346.0,0.0,0
1.0,37.799334,-122.4221715,0.0,0.0,498.0,0.0,0
0.0,,,,,,,0
0.0,37.728477,-122.4768375,,,,1.0,0
0.0,37.728477,-122.4768375,0.0,0.0,13.0,1.0,0
2.0,37.728477,-122.4768375,0.0,0.0,14.0,1.0,0
0.0,37.728477,-122.4768375,0.6666666666666666,0.0,15.0,1.0,0
0.0,,,,,,,1
0.0,37.754218,-122.477102,,,,0.0,0
0.0,37.754218,-122.477102,0.0,0.0,21.0,0.0,0
0.0,37.754218,-122.477102,0.0,0.0,364.0,0.0,0
0.0,37.754218,-122.477102,0.0,0.0,189.0,0.0,0
0.0,37.754218,-122.477102,0.0,0.0,7.0,0.0,0
2.0,37.754451,-122.4771255,,,,,0
1.0,37.754451,-122.4771255,2.0,0.0,237.0,,0
0.0,37.77813,-122.391855,,,,,0
0.0,37.77813,-122.391855,,,,,0
1.0,37.77813,-122.391855,,,,,0
0.0,,,,,,,0
0.0,37.750122,-122.394915,0.0,0.0,398.0,,0
3.0,37.72746551439,-122.36482637478,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,77.0,0.0,0
0.0,,,0.0,0.0,351.0,0.0,0
0.0,,,0.0,0.0,166.0,0.0,0
0.0,,,,,,3.0,1
0.0,,,0.0,1.0,8.0,3.0,0
0.0,,,0.0,0.5,271.0,3.0,1
6.0,37.743975,-122.4205245,0.0,0.6666666666666666,743.0,3.0,0
0.0,37.743975,-122.4205245,2.0,0.3333333333333333,13.0,3.0,0
0.0,,,,,,,0
0.0,,,0.0,0.0,296.0,,0
0.0,37.668824,-122.409411,,,,,0
0.0,37.668824,-122.409411,0.0,0.0,421.0,,0
0.0,37.79504065358,-122.39622230419,,,,2.0,0
2.0,37.79504065358,-122.39622230419,0.0,0.0,105.0,2.0,0
0.0,37.79504065358,-122.39622230419,1.0,0.0,182.0,2.0,0
3.0,37.79504065358,-122.39622230419,,,,,0
0.0,37.725444,-122.4025785,,,,7.0,0
7.0,37.725444,-122.4025785,0.0,0.0,223.0,7.0,0
0.0,37.725444,-122.4025785,3.5,0.0,6.0,7.0,0
0.0,,,,,,3.5,1
0.0,,,0.0,1.0,7.0,3.5,0
0.0,,,0.0,0.5,13.0,3.5,0
0.0,,,0.0,0.3333333333333333,142.0,3.5,1
0.0,,,0.0,0.3333333333333333,14.0,3.5,0
7.0,37.753812,-122.4905985,0.0,0.3333333333333333,376.0,3.5,1
4.0,37.753812,-122.4905985,2.333333333333333,0.6666666666666666,7.0,3.5,0
1.0,37.753812,-122.4905985,3.6666666666666665,0.3333333333333333,7.0,3.5,0
11.0,37.753812,-122.4905985,4.0,0.3333333333333333,392.0,3.5,1
0.0,37.753812,-122.4905985,5.333333333333333,0.3333333333333333,10.0,3.5,0
10.0,37.796364,-122.40612,,,,,0
0.0,37.805166,-122.416362,,,,,0
0.0,37.775916,-122.4976365,,,,5.0,0
0.0,37.775916,-122.4976365,0.0,0.0,7.0,5.0,0
0.0,37.775916,-122.4976365,0.0,0.0,41.0,5.0,0
10.0,37.775916,-122.4976365,0.0,0.0,314.0,5.0,0
0.0,37.775916,-122.4976365,3.333333333333333,0.0,25.0,5.0,0
0.0,37.73682,-122.40531,,,,0.0,0
0.0,37.73682,-122.40531,0.0,0.0,12.0,0.0,0
2.0,37.73682,-122.40531,0.0,0.0,265.0,0.0,0
0.0,,,,,,8.0,0
8.0,37.783179,-122.4126,0.0,0.0,1135.0,8.0,0
1.0,37.783179,-122.4126,4.0,0.0,7.0,8.0,0
0.0,37.712517,-122.407152,,,,0.0,1
0.0,37.712517,-122.407152,0.0,1.0,21.0,0.0,0
0.0,37.712517,-122.407152,0.0,0.5,376.0,0.0,0
0.0,37.712517,-122.407152,0.0,0.3333333333333333,13.0,0.0,0
8.0,37.712673,-122.407128,,,,,0
0.0,37.783242,-122.4075195,,,,,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,33.0,0.0,0
0.0,,,0.0,0.0,246.0,0.0,1
10.0,37.794006,-122.4076725,0.0,0.3333333333333333,560.0,0.0,1
0.0,37.794006,-122.4076725,3.333333333333333,0.6666666666666666,7.0,0.0,0
8.0,37.794006,-122.4076725,3.333333333333333,0.6666666666666666,300.0,0.0,1
2.0,37.74285,-122.476419,,,,,0
0.0,37.74285,-122.476419,2.0,0.0,361.0,,0
0.0,37.787808,-122.390703,,,,0.0,0
0.0,37.787808,-122.390703,0.0,0.0,465.0,0.0,0
1.0,37.78805547119,-122.39039065451,0.0,0.0,644.0,0.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,413.0,0.0,1
0.0,,,0.0,0.5,2.0,0.0,0
0.0,,,0.0,0.3333333333333333,25.0,0.0,0
0.0,,,0.0,0.3333333333333333,64.0,0.0,0
0.0,,,0.0,0.0,295.0,0.0,0
0.0,37.755531,-122.419566,,,,3.5,0
10.0,37.755531,-122.419566,0.0,0.0,45.0,3.5,0
7.0,37.755531,-122.419566,5.0,0.0,16.0,3.5,0
0.0,37.755531,-122.419566,5.666666666666667,0.0,63.0,3.5,0
0.0,,,,,,4.0,0
0.0,,,0.0,0.0,231.0,4.0,0
0.0,,,0.0,0.0,28.0,4.0,0
0.0,37.764207,-122.4299925,0.0,0.0,716.0,4.0,0
8.0,37.764207,-122.4299925,0.0,0.0,0.0,4.0,1
0.0,37.764207,-122.4299925,2.6666666666666665,0.3333333333333333,5.0,4.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,211.0,0.0,1
0.0,,,0.0,0.5,2.0,0.0,0
0.0,,,0.0,0.3333333333333333,272.0,0.0,0
0.0,37.803347,-122.424084,,,,1.0,0
0.0,37.803347,-122.424084,0.0,0.0,177.0,1.0,0
0.0,37.803347,-122.424084,0.0,0.0,177.0,1.0,0
0.0,37.803347,-122.424084,0.0,0.0,382.0,1.0,0
2.0,37.803798,-122.4241605,0.0,0.0,588.0,1.0,0
2.0,37.803798,-122.4241605,0.6666666666666666,0.0,92.0,1.0,0
0.0,37.74204,-122.5044765,,,,,0
0.0,37.74204,-122.5044765,0.0,0.0,44.0,,0
0.0,,,,,,0.0,1
0.0,,,0.0,1.0,17.0,0.0,0
0.0,,,0.0,0.5,439.0,0.0,1
0.0,,,0.0,0.6666666666666666,22.0,0.0,1
0.0,,,0.0,0.6666666666666666,27.0,0.0,0
8.0,37.762236,-122.4159705,,,,-2.0,0
4.0,37.762236,-122.4159705,8.0,0.0,29.0,-2.0,0
0.0,37.762236,-122.4159705,6.0,0.0,85.0,-2.0,0
0.0,37.762236,-122.4159705,4.0,0.0,7.0,-2.0,0
0.0,37.762236,-122.4159705,1.3333333333333333,0.0,21.0,-2.0,0
0.0,,,,,,,0
0.0,,,0.0,0.0,386.0,,0
0.0,37.793988,-122.3950005,,,,,0
0.0,37.793988,-122.3950005,,,,,0
4.0,37.79466698309,-122.39966003336,,,,,0
0.0,,,,,,4.0,0
0.0,,,0.0,0.0,346.0,4.0,1
0.0,,,0.0,0.5,7.0,4.0,0
0.0,,,0.0,0.3333333333333333,8.0,4.0,0
0.0,,,0.0,0.3333333333333333,413.0,4.0,0
0.0,,,0.0,0.0,7.0,4.0,1
0.0,,,0.0,0.3333333333333333,14.0,4.0,0
0.0,,,0.0,0.3333333333333333,274.0,4.0,0
4.0,37.798308,-122.4016425,0.0,0.3333333333333333,537.0,4.0,0
2.0,37.798308,-122.4016425,1.3333333333333333,0.0,14.0,4.0,0
0.0,37.798308,-122.4016425,2.0,0.0,8.0,4.0,0
10.0,37.798308,-122.4016425,2.0,0.0,261.0,4.0,1
1.0,37.798308,-122.4016425,4.0,0.3333333333333333,21.0,4.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,197.0,0.0,0
0.0,,,0.0,0.0,276.0,0.0,0
0.0,,,0.0,0.0,28.0,0.0,0
0.0,,,0.0,0.0,354.0,0.0,1
0.0,,,0.0,0.3333333333333333,36.0,0.0,0
0.0,,,,,,2.0,0
2.0,37.776321,-122.4259335,0.0,0.0,455.0,2.0,0
2.0,37.776321,-122.4259335,1.0,0.0,22.0,2.0,0
0.0,,,,,,0.0,0
0.0,,,0.0,0.0,189.0,0.0,0
0.0,,,0.0,0.0,253.0,0.0,0
0.0,,,0.0,0.0,469.0,0.0,0
0.0,37.762686,-122.393975,,,,2.0,1
0.0,37.762686,-122.393975,0.0,1.0,24.0,2.0,0
0.0,37.762686,-122.393975,0.0,0.5,411.0,2.0,0
0.0,37.762686,-122.393975,0.0,0.3333333333333333,7.0,2.0,0
0.0,37.762686,-122.393975,0.0,0.0,36.0,2.0,0
0.0,37.762686,-122.393975,0.0,0.0,134.0,2.0,0
4.0,37.762623,-122.3944245,0.0,0.0,454.0,2.0,0
2.0,37.762623,-122.3944245,1.3333333333333333,0.0,156.0,2.0,0
0.0,37.786185,-122.4297225,,,,10.0,0
10.0,37.786185,-122.4297225,0.0,0.0,281.0,10.0,0
6.0,37.786185,-122.4297225,5.0,0.0,9.0,10.0,0
4.0,37.76371898491,-122.47846400481,,,,,0
0.0,37.76371898491,-122.47846400481,4.0,0.0,98.0,,0
0.0,,,,,,,0
0.0,,,0.0,0.0,14.0,,0
0.0,37.790793,-122.390218,,,,,0
0.0,37.790793,-122.390218,0.0,0.0,581.0,,0
0.0,37.790667,-122.390757,,,,,0
0.0,37.771524,-122.4330885,,,,,0
1.0,37.771524,-122.4330885,0.0,0.0,51.0,,0
0.0,37.771448,-122.413519,,,,-2.0,0
0.0,37.771448,-122.413519,0.0,0.0,407.0,-2.0,0
0.0,37.771448,-122.413519,0.0,0.0,531.0,-2.0,0
4.0,37.77129,-122.413698,0.0,0.0,404.0,-2.0,0
0.0,37.77129,-122.413698,1.3333333333333333,0.0,288.0,-2.0,0
0.0,37.77129,-122.413698,1.3333333333333333,0.0,6.0,-2.0,0
1.0,37.77129,-122.413698,1.3333333333333333,0.0,16.0,-2.0,0
0.0,37.781572,-122.396081,,,,0.0,0
0.0,37.781572,-122.396081,0.0,0.0,250.0,0.0,0
0.0,37.781572,-122.396081,0.0,0.0,17.0,0.0,0
3.0,37.781802,-122.39604,,,,,0
4.0,37.781802,-122.39604,3.0,0.0,289.0,,0
0.0,37.795835,-122.407828,,,,0.0,1
0.0,37.795835,-122.407828,0.0,1.0,2.0,0.0,0
0.0,37.795835,-122.407828,0.0,0.5,208.0,0.0,0
0.0,37.795835,-122.407828,0.0,0.3333333333333333,7.0,0.0,0
0.0,37.795835,-122.407828,0.0,0.0,189.0,0.0,1
0.0,37.795835,-122.407828,0.0,0.3333333333333333,7.0,0.0,0
0.0,37.795835,-122.407828,0.0,0.3333333333333333,188.0,0.0,0
0.0,37.795835,-122.407828,0.0,0.3333333333333333,22.0,0.0,0
0.0,37.795835,-122.407828,0.0,0.0,167.0,0.0,0
3.0,37.795788,-122.4076725,0.0,0.0,728.0,0.0,0
1.0,37.788417,-122.401962,,,,,0
1.0,37.788417,-122.401962,1.0,0.0,23.0,,0
0.0,,,,,,,0
2.0,37.758735,-122.4203985,0.0,0.0,1113.0,,0
0.0,37.788286,-122.401543,,,,0.0,0
0.0,37.788286,-122.401543,0.0,0.0,201.0,0.0,0
